id_cliente,nome_cliente,sobrenome_cliente,nome_completo_cliente,email_cliente,telefone_cliente,ramal_cliente,genero_cliente,data_nascimento_cliente,data_cadastro_cliente,endereco_cliente,cidade_cliente,estado_cliente,pais_cliente,origem_cliente,idade_cliente
dd533dd4-9655-47ab-936b-2297af85fa45,Sheila,Coelho,Sheila Coelho,scoelho428@gmail.com,(82) 0168-9150,4778.0,Feminino,2000-05-08,2023-04-10,6825 Campbell Place,Alagoa Nova,Paraíba,Brasil,App,26
a5fe9258-1340-4607-8978-34a63a3c3e86,Zenon,Drummond,Zenon Drummond,zenon.drummond805@gmail.com,(75) 3543-5157,,Masculino,1989-05-16,2023-10-16,217 SMITH TRAIL,Recife,Pernambuco,Brasil,Web,37
356f804c-af09-48d8-a991-30a3071a6b6a,Thaisa,Costa,Thaisa Costa,thaisa.costa315@gmail.com,(99) 3288-5919,,Feminino,2006-11-24,2022-05-17,7042 Melissa Centers Suite 447,Rio De Janeiro,Rio De Janeiro,Brasil,Web,19
67aab24e-9f57-4b7c-8d9e-5cfa97f1d210,Gilberto,Freitas,Gilberto Freitas,gilberto871@gmail,(85) 2461-7437,493.0,Masculino,1981-03-31,2022-12-12,55288 Howe Valleys Suite 091,Carvalhópolis,Minas Gerais,Brasil,Indicação,45
06fc1f44-8b50-4d80-8e32-97ac3f0e24c1,Wesley,Ortiz,Wesley Ortiz,wesley.ortiz@hotmail.com,(99) 5806-3939,,Masculino,1983-12-10,2022-12-27,99530 Pena Hill Suite 804,São Paulo De Olivença,Amazonas,Brasil,App,42
f3f0a651-6323-4352-95f1-fcba84e7e297,Sergio,Coutinho,Sergio Coutinho,sergio_coutinho@gmail.com,(82) 4195-3380,49261.0,Masculino,1986-03-18,2024-07-12,97839 Stephens Crossing Suite 824,Três Lagoas,Mato Grosso Do Sul,Brasil,App,40
380fcf24-7866-48fd-82b8-3dcfb85434c6,Pedro,Borges,Pedro Borges,pedro_borges@gmail.com,(85) 4392-4682,,Masculino,1986-04-14,2022-03-15,24983 Jenkins Knoll,Duque De Caxias,Rio De Janeiro,Brasil,Web,40
85bb7ab8-d954-4e60-98ec-6318f17c1974,Viviane,Vargas,Viviane Vargas,viviane576@yahoo.com,(71) 6711-3405,,Feminino,1990-02-16,2020-10-03,002 Emily Club Suite 955,Piripiri,Piauí,Brasil,App,36
7a4d1144-6b23-4455-8aec-fbc57cb540ee,João,Lacerda,João Lacerda,joao_lacerda@hotmail.com,(16) 3739-8885,753.0,Não Informado,1989-07-13,2021-07-14,600 Goodman Trace,Luís Eduardo Magalhães,Bahia,Brasil,Web,36
c00289ee-d28a-4511-bfa3-64e951d147b6,Leonardo,Moreira,Leonardo Moreira,leonardo861@hotmail.com,(82) 6359-4214,,Masculino,1985-09-28,2018-03-12,2928 Henderson Knoll Apt. 511,Rio De Janeiro,Rio De Janeiro,Brasil,Web,40
59ad63e4-1d36-47b8-859c-ffb0100d2432,Renata,Valente,Renata Valente,renata_valente@yahoo.com,(85) 1177-1355,577.0,Feminino,1983-02-24,2023-05-19,5800 Rose Spurs Suite 528,João Pessoa,Paraíba,Brasil,Indicação,43
a4b49874-7467-4b35-ab26-5a9267711136,Giovani,Junqueira,Giovani Junqueira,giovani.junqueira@gmail.com,(87) 7494-0013,665.0,Masculino,2004-05-14,2024-11-07,6755 Robinson Ville,Imbituba,Santa Catarina,Brasil,Web,22
65832b91-c9fe-4abb-8d0a-4c5fb4e738c7,Zeca,Castro,Zeca Castro,zeca.castro@gmail.com,(74) 0100-6557,,Masculino,1972-01-26,2018-04-23,82387 John Plains Apt. 387,Guarujá,São Paulo,Brasil,Web,54
5bfbe977-0662-42ed-bbf1-f63e328dab7b,Herbert,Alves,Herbert Alves,herbert_alves@hotmail.com,(81) 6049-0194,,Masculino,1962-10-15,2021-02-04,28520 Parsons Brooks,Igarapé-miri,Pará,Brasil,App,63
9b470123-b6a1-47ed-a8f2-7e48c0270fef,Simone,Xavier,Simone Xavier,simone.xavier925@,(95) 3565-5738,,Feminino,1983-04-05,2020-01-08,26064 Greene Track Apt. 674,Fortaleza,Ceará,Brasil,Web,43
ccc7df81-6f13-4345-bbba-63ad97fd1a4b,Valeria,Souza,Valeria Souza,valeria831@gmail.com,(93) 3936-8172,1587.0,Feminino,1976-08-21,2020-07-26,97733 Hill Orchard,Diadema,São Paulo,Brasil,Web,49
6085f4c0-1e51-4544-bc25-b7f18968ff5e,Urania,Quaresma,Urania Quaresma,urania.quaresma775@yahoo.com,(65) 1029-1610,88883.0,Feminino,1985-10-10,2024-01-08,448 Mack Port Suite 466,Água Fria,Bahia,Brasil,Web,40
0853e02b-eef7-4ca3-bec9-8ccfd38b6508,Sandra,Leite,Sandra Leite,sandra196@yahoo.com,(14) 9439-7469,65123.0,Feminino,1983-11-19,2021-07-28,377 Elizabeth Trail,Várzea Alegre,Ceará,Brasil,Web,42
f965b4be-13e0-4a21-9e35-f91c2d3fe524,Hilton,Coelho,Hilton Coelho,hilton.coelho550@hotmail.com,(15) 9797-7543,,Masculino,2000-07-01,2018-06-27,7078 Moore Village Suite 511,Imperatriz,Maranhão,Brasil,Web,25
1cfbedcb-f514-46d0-bfb2-72a6763318f7,Bernardo,Moura,Bernardo Moura,bernardo_moura@gmail.com,(84) 5737-2652,4562.0,Masculino,1993-10-06,2018-01-11,83271 Richard Rue Suite 698,Itajaí,Santa Catarina,Brasil,App,32
8a61c1c6-8f86-4cbe-b4fe-de98cf4556e2,Luciana,Vargas,Luciana Vargas,luciana.vargas@yahoo.com,(97) 1868-2936,797.0,Feminino,1983-10-27,2018-09-23,19032 Matthew Circles Apt. 839,Franca,São Paulo,Brasil,Indicação,42
9a5f7d09-fa03-4f3d-b695-ee8ff4281f2f,Paula,Ramos,Paula Ramos,paula206@hotmail.com,(67) 0224-4251,8167.0,Feminino,1992-03-07,2022-01-07,261 Mcbride Cove Suite 883,São Paulo,São Paulo,Brasil,Web,34
993dd30b-6ab9-49f3-aaf9-7cf15e48f7ef,Leandro,Lopes,Leandro Lopes,leandro_lopes@hotmail.com,(91) 4384-9168,,Masculino,1981-12-18,2018-11-03,10726 Brian Wall,Campinas,São Paulo,Brasil,Web,44
3a5b3830-b4ea-4a2d-ba65-70b30851c53a,Miguel,Miranda,Miguel Miranda,miguel581@hotmail.com,(99) 7364-7978,,Masculino,1950-06-19,2023-06-14,534 Payne Streets,Campinas,São Paulo,Brasil,App,75
b5dfb98a-a2c9-4fce-bb78-96ac23a15f04,Viviane,Rego,Viviane Rego,vrego973@gmail,(99) 7586-8405,322.0,Feminino,1980-09-29,2023-11-29,32989 Crystal Greens,Patos De Minas,Minas Gerais,Brasil,Web,45
c7325050-aad2-42c2-8c02-3355de11925e,Otavia,Horta,Otavia Horta,otavia_horta@gmail.com,(79) 7047-1540,1432.0,Feminino,1988-08-05,2021-03-11,6118 Eric Fords,Itaporanga,Paraíba,Brasil,Web,37
6ee02842-c53f-4d70-a827-082cce1f96f8,Everton,Nogueira,Everton Nogueira,everton.nogueira850@hotmail.com,(75) 4402-4308,92022.0,Masculino,1988-09-03,2024-08-04,84461 James Springs,Moju,Pará,Brasil,Indicação,37
6a1f3f3a-664f-4552-a991-01725a816a55,Benedito,Ramos,Benedito Ramos,benedito_ramos@gmail.com,(11) 5278-6667,,Masculino,1985-05-26,2021-01-15,3773 Tina Expressway Suite 898,Dom Eliseu,Pará,Brasil,Indicação,40
3d95a160-7ef7-4345-aa59-5c6cbd31c44f,Rosa,Zampieri,Rosa Zampieri,rosa.zampieri@gmail.com,(73) 0220-5189,1552.0,Feminino,1987-05-05,2022-06-25,73467 Melissa Coves Apt. 090,Alegre,Espírito Santo,Brasil,App,39
d86e2e3c-1db4-450e-8b00-8fc79ff68b79,Cesar,Rocha,Cesar Rocha,cesar.rocha460@gmail.com,(86) 8853-5044,7154.0,Masculino,1969-02-17,2021-01-19,8483 Randy Ville,Cururupu,Maranhão,Brasil,Web,57
daabb595-72d6-4258-94b6-786f03e57b40,Quesley,Borges,Quesley Borges,quesley881@yahoo.com,(96) 0508-8537,309.0,Masculino,1968-05-05,2021-04-30,8278 Davis Expressway,Goiânia,Goiás,Brasil,Web,58
0154c170-dce5-4f4f-871b-b0be6b920931,Silvio,Siqueira,Silvio Siqueira,silvio266@yahoo.com,(71) 4740-0200,9576.0,Masculino,1991-11-18,2020-12-26,80014 Powell Mill,Curitiba,Paraná,Brasil,App,34
04430778-9f0e-4150-b8ea-20de383641d0,Zulmira,Macedo,Zulmira Macedo,zulmira_macedo@hotmail.com,(94) 0427-7534,942.0,Feminino,1979-11-19,2019-07-05,937 Michael Points,Trindade,Goiás,Brasil,App,46
e2a73460-79bd-4019-959e-c7180271966a,Jonatan,Jardim,Jonatan Jardim,jonatan_jardim@hotmail.com,(88) 9153-9312,848.0,Masculino,2005-01-10,2020-11-19,81204 Murphy Parkways,Rio Do Sul,Santa Catarina,Brasil,Web,21
815d1618-a219-478b-9e75-e67b8033a11b,Mariana,Alves,Mariana Alves,mariana.alves690@gmail.com,(82) 4209-3824,271.0,Feminino,1967-10-21,2018-11-02,09789 Christopher Station,Três Lagoas,Mato Grosso Do Sul,Brasil,Indicação,58
aa3dd8c7-ffa2-4df1-a3a3-d210f1ba68b3,Adriano,Macedo,Adriano Macedo,adriano.macedo660@hotmail.com,(77) 0526-1280,,Masculino,1995-10-01,2021-11-11,233 David Parkways Suite 897,Sapiranga,Rio Grande Do Sul,Brasil,Indicação,30
a0f5ddf1-7430-4a5d-8fa4-b826ccd90cd3,Gilberto,Yamamoto,Gilberto Yamamoto,gilberto.yamamoto@yahoo.com,(86) 4321-0599,3280.0,Masculino,2005-02-17,2021-11-21,06066 Harper Loop Suite 173,São Paulo,São Paulo,Brasil,Web,21
cd45fa80-ee7d-477c-b0b6-8ed094d9ff0b,Jorge,Rezende,Jorge Rezende,jorge_rezende@yahoo.com,(69) 0202-8621,8463.0,Masculino,1998-02-17,2021-03-20,862 Edward Lake,Bauru,São Paulo,Brasil,App,28
0b113aca-f804-41fe-80b0-67f045b65a77,Thaisa,Valente,Thaisa Valente,thaisa441@yahoo.com,(79) 8051-6009,,Feminino,2005-05-28,2019-01-06,306 Emily Isle,Vitória,Espírito Santo,Brasil,Web,20
67ddde05-651d-4396-88c9-434c792813df,Jonatan,Santos,Jonatan Santos,jonatan.santos@hotmail.com,(14) 5349-7445,899.0,Masculino,1975-12-28,2022-01-20,902 Richard Prairie,Breves,Pará,Brasil,Web,50
09093970-ab45-48f5-816a-55c5cf3c1fe1,Herbert,Hadad,Herbert Hadad,herbert_hadad@hotmail.com,(86) 6181-8491,,Masculino,1998-03-01,2023-01-12,482 David Flat,Chapadinha,Maranhão,Brasil,Web,28
9b94e469-ab69-412c-85b1-89d74b0ec553,Aline,Cunha,Aline Cunha,aline.cunha@hotmail.com,(98) 2064-7885,,Feminino,1992-10-06,2019-05-16,30434 Angela Walks,Rosário,Maranhão,Brasil,Web,33
258da972-867e-4b33-a31f-04751a57a5b6,Helena,Jesus,Helena Jesus,helena.jesus335@gmail.com,(91) 2772-6865,,Feminino,2002-06-14,2018-10-24,8082 Zachary Square Suite 907,Natal,Rio Grande Do Norte,Brasil,Web,23
cafa8031-5900-48ac-99bf-4ff8faf9e80f,Querinton,Duarte,Querinton Duarte,querinton106@hotmail.com,(21) 9958-1798,501.0,Masculino,1998-11-12,2022-09-14,94131 Alison Crossroad,Augusto Corrêa,Pará,Brasil,App,27
9d48004c-622c-410e-a955-50f059553897,Zelia,Campos,Zelia Campos,zcampos443@hotmail.com,(71) 0366-2132,438.0,Feminino,1992-11-08,2022-03-14,1029 Mcbride Grove,Rio Bonito Do Iguaçu,Paraná,Brasil,App,33
16215b08-712d-4c6f-a14e-bfb6e50cb53c,Helena,Pereira,Helena Pereira,helena.pereira@hotmail.com,(91) 5269-1754,34114.0,Feminino,1982-07-12,2019-03-14,549 Bonnie Meadow Suite 144,Nova Odessa,São Paulo,Brasil,Web,43
c0046816-f4ce-4c9a-ac81-4b33403b8eb9,Jaqueline,Sampaio,Jaqueline Sampaio,jsampaio423@1.com,(91) 3277-0862,2320.0,Feminino,2002-02-23,2023-03-19,728 Benjamin Manors Suite 236,São Caitano,Pernambuco,Brasil,App,24
7a239b1c-546b-4e83-858f-4ebdd65edac5,Leandro,Xisto,Leandro Xisto,lxisto843@yahoo.com,(97) 9030-9756,26761.0,Masculino,1986-04-12,2020-09-12,667 THOMAS MISSION,São Paulo,São Paulo,Brasil,Web,40
8ea61d36-5a0e-4146-a656-ca00afafb840,Kleberson,Zanetti,Kleberson Zanetti,kleberson271@gmail.com,(74) 3923-3117,495.0,Masculino,1986-10-19,2022-04-05,429 Thomas Cove Apt. 735,Belford Roxo,Rio De Janeiro,Brasil,Web,39
af0ad21c-cf26-4c39-92b2-daf9ff75f4d4,Livia,Maciel,Livia Maciel,livia406@gmail.com,(81) 3629-6700,,Feminino,1992-11-22,2018-09-17,10789 Nelson Coves Suite 193,Pelotas,Rio Grande Do Sul,Brasil,Web,33
91f4fd80-1b95-4047-8955-414f5d4b7744,Viviane,Oliveira,Viviane Oliveira,viviane_oliveira@gmail.com,(71) 0154-0266,6781.0,Feminino,1985-03-07,2021-01-11,700 Davis Ferry,Anápolis,Goiás,Brasil,App,41
4b4cad8a-1be7-40ff-b6b9-1dbfb102d4d1,Caio,Esteves,Caio Esteves,caio_esteves@1.com.br,(88) 6900-6488,,Masculino,1995-11-30,2018-07-12,224 Kaitlin Circles Suite 015,Piancó,Paraíba,Brasil,Indicação,30
5760eb2f-c7ae-454f-ad13-aea024b9d9ca,Quesley,Miranda,Quesley Miranda,quesley.miranda@gmail.com,(83) 0659-0823,,Masculino,1999-04-01,2022-05-07,73598 Thomas Squares,Alta Floresta D'oeste,Rondônia,Brasil,App,27
934d2fc7-d265-4272-9574-848f64147353,Fatima,Fernandes,Fatima Fernandes,fatima_fernandes@yahoo.com,(86) 8664-0714,10994.0,Feminino,1998-01-10,2018-01-26,292 Barrett Meadow Apt. 314,São Paulo,São Paulo,Brasil,Web,28
cc7c93e0-c206-4776-9840-93d929159182,Bianca,Orozco,Bianca Orozco,borozco248@yahoo.com,(71) 3454-0093,13648.0,Feminino,1988-03-22,2018-12-16,189 Charles Ridges Apt. 460,Viana,Maranhão,Brasil,App,38
fb322aff-f4f9-4f01-950d-ab8d690abf74,Orlando,Duarte,Orlando Duarte,orlando_duarte@1.com.br,(89) 7545-1581,,Masculino,1947-07-13,2024-09-23,18374 Armstrong Locks Apt. 955,São Carlos Do Ivaí,Paraná,Brasil,Web,78
8534a227-1bf1-4c05-b727-976d94897888,Plinio,Ramos,Plinio Ramos,pramos963@yahoo.com,(81) 8924-4124,,Masculino,1992-11-23,2018-10-05,2035 Morgan Springs Suite 287,Itaitinga,Ceará,Brasil,Web,33
67e0b2a2-fdc7-4d07-9b93-c5cc226ddd52,Isaias,Zimmermann,Isaias Zimmermann,isaias756@gmail.com,(84) 1550-5167,,Masculino,1987-08-06,2021-01-06,39923 Anderson Tunnel Apt. 264,Vitória,Espírito Santo,Brasil,Indicação,38
d26c38fc-290e-4dc6-9fe0-09d916a71a88,Gabriel,Evangelista,Gabriel Evangelista,gabriel576@hotmail.com,(96) 4319-9918,9569.0,Masculino,1951-09-12,2022-04-30,92412 Yang Parks,Paranavaí,Paraná,Brasil,App,74
3fe346e9-79b0-4656-9912-d651f7ec081a,Edson,Kuhn,Edson Kuhn,edson.kuhn@gmail.com,(55) 2195-0100,4416.0,Masculino,1995-05-12,2021-12-08,8771 Hill Meadow Suite 477,Mogi Das Cruzes,São Paulo,Brasil,Web,31
0e23e94f-0425-4f2e-8497-2012cdac3bfd,Keila,Campos,Keila Campos,keila996@gmail.com,(79) 7652-7304,,Feminino,2015-07-17,2020-11-20,169 Sawyer Islands,Maxaranguape,Rio Grande Do Norte,Brasil,Web,10
ffb3df53-a7be-40bd-97fe-7863bc711125,André,Martins,André Martins,amartins888@yahoo.com,(93) 8753-9411,122.0,Masculino,1975-01-27,2019-08-07,64844 Jonathan Mount,Nanuque,Minas Gerais,Brasil,App,51
2d049ef1-cff7-4f11-8ab7-747b630004a8,Caio,Maciel,Caio Maciel,caio.maciel@hotmail.com,(97) 2158-5938,50.0,Masculino,2003-04-24,2022-05-09,74113 Tonya Station Suite 324,Cubatão,São Paulo,Brasil,Web,23
fd183861-9cde-4541-9d99-c8d46f6bca50,Zelia,Godoy,Zelia Godoy,zelia_godoy@hotmail.com,(13) 9135-7897,,Feminino,1973-07-19,2020-05-19,3388 Kelli Camp Suite 913,Atibaia,São Paulo,Brasil,App,52
a83beed5-3fe2-425e-8333-89b0c94731f0,Emanuel,Franco,Emanuel Franco,emanuel.franco825@hotmail.com,(99) 9287-5546,5520.0,Masculino,1994-03-21,2022-10-23,615 Sharon Field Apt. 020,Caibaté,Rio Grande Do Sul,Brasil,Indicação,32
743a9d25-98fd-4053-a44e-3218a58845b8,Wanessa,Vargas,Wanessa Vargas,wvargas328@hotmail.com,(51) 6050-0221,79628.0,Feminino,1987-05-22,2023-01-14,2311 William Flat Suite 383,Criciúma,Santa Catarina,Brasil,Web,38
354ecae5-cd18-4dcf-804b-99b39847189e,Zenon,Alves,Zenon Alves,zenon.alves@yahoo.com,(12) 6389-8183,38655.0,Masculino,2021-05-06,2023-01-24,7629 Kathryn Corners Suite 659,Aracaju,Sergipe,Brasil,App,5
4fc2421c-a7e1-4936-ba8f-3f09a289155e,Plinio,Barbosa,Plinio Barbosa,plinio626@gmail.com,(93) 8823-5525,1007.0,Masculino,1996-12-10,2021-05-01,5823 Hamilton Pines,Paracatu,Minas Gerais,Brasil,Indicação,29
b4f874b4-43a2-4555-87ce-0e5f7c43ae17,Isaias,Leite,Isaias Leite,isaias_leite@hotmail.com,(93) 0834-1993,415.0,Masculino,1959-03-24,2022-12-09,227 Hayes Ridge Apt. 998,Vitória,Espírito Santo,Brasil,App,67
4be8e2ff-71db-4790-a849-498d1f99590f,Celso,Evangelista,Celso Evangelista,cevangelista303@gmail.com,(92) 3170-7871,6981.0,Masculino,1982-05-16,2022-06-09,7316 Freeman Keys Apt. 633,Serra,Espírito Santo,Brasil,Web,44
5847351c-3cb7-4310-97be-3167cbb5c68b,Felipe,Nunes,Felipe Nunes,felipe871@gmail.com,(77) 1922-3433,438.0,Masculino,1995-02-08,2022-10-17,4824 Kyle Walks,Espírito Santo Do Pinhal,São Paulo,Brasil,Web,31
35420cd1-e81a-4c53-a27f-e71c27ed9064,Francielly,Rezende,Francielly Rezende,francielly.rezende785@hotmail.com,(13) 6158-6995,592.0,Feminino,2001-09-28,2024-04-03,0737 Teresa Gardens,Barra Do Corda,Maranhão,Brasil,Web,24
cf55f400-4c79-4b72-a2db-484754d93e69,Cristiano,Correia,Cristiano Correia,ccorreia343@yahoo.com,(21) 9478-8945,,Masculino,1994-03-14,2018-10-02,6434 Melinda Creek,Capão Do Leão,Rio Grande Do Sul,Brasil,Web,32
621f4af2-bbfb-4404-b1df-de3d68b3019a,Quezia,Xerez,Quezia Xerez,quezia.xerez535@gmail.com,(73) 6406-0106,,Feminino,1980-03-25,2021-08-13,5186 Jamie Isle,Queimados,Rio De Janeiro,Brasil,App,46
5b3f08b0-32d2-40b9-900e-92d928f8933c,Diana,Miranda,Diana Miranda,dmiranda503@1.com,(13) 8278-1855,,Feminino,1979-01-16,2020-03-21,718 Larson Spurs,Macapá,Amapá,Brasil,Web,47
9d55d8e6-45df-4ac9-84c5-6397dbf35d19,Luis,Jardim,Luis Jardim,ljardim188@yahoo.com,(77) 7922-1053,1832.0,Masculino,1972-06-16,2022-06-16,70607 Angela Club Apt. 261,Coruripe,Alagoas,Brasil,Web,53
7153e465-ad7d-438e-97cd-0314b6feb1fe,Thaisa,Bessa,Thaisa Bessa,thaisa741@yahoo.com,(88) 0507-9459,,Feminino,1996-12-16,2022-10-09,4215 Schroeder Isle,Feira De Santana,Bahia,Brasil,Web,29
44cd48b7-e949-4ec0-a1f9-2bbea7104af4,Adriana,Coutinho,Adriana Coutinho,adriana_coutinho@gmail.com,(17) 2990-8788,87989.0,Feminino,1992-03-19,2019-09-13,2879 Richard Vista,Campinas,São Paulo,Brasil,Web,34
722d9d2a-c133-4ead-aa63-c7aafb002e7d,Otavia,Castro,Otavia Castro,otavia671@yahoo.com,(99) 9207-4818,204.0,Feminino,1993-12-15,2021-04-27,457 Coleman Street,Carpina,Pernambuco,Brasil,App,32
63b5caa6-faea-4d44-a88d-ce2596c0b5f4,Caio,Guerra,Caio Guerra,caio_guerra@1.com.br,(12) 7783-8175,3894.0,Masculino,1986-02-23,2022-08-13,75843 Brandy Stravenue,Machados,Pernambuco,Brasil,App,40
4e7c1e45-2f22-4b08-9e36-7e1c96335997,Isabela,Coelho,Isabela Coelho,icoelho813@yahoo.com,(92) 4787-6038,924.0,Feminino,1980-03-09,2022-03-15,0423 Seth Passage,Mandaguaçu,Paraná,Brasil,Web,46
4fba09ae-5135-46cf-b065-41d4b1980b2f,Tania,Zanetti,Tania Zanetti,tania581@yahoo.com,(83) 6103-4484,,Feminino,1997-09-30,2021-01-30,8358 Colton Course,Alto Paraná,Paraná,Brasil,Web,28
8c99b3a9-a3e2-4aee-aad7-927eb586b125,Nicole,Castro,Nicole Castro,nicole761@yahoo.com,(91) 7085-2645,210.0,Feminino,1976-11-10,2020-05-21,609 Johnson Mountains Suite 402,Itaboraí,Rio De Janeiro,Brasil,Indicação,49
445c6402-01d9-4ee4-9a0c-42081c837d2b,Giovanna,Zimmermann,Giovanna Zimmermann,giovanna_zimmermann@hotmail.com,(86) 6362-5930,2653.0,Feminino,1991-09-26,2021-07-17,34490 Ronald Walk Suite 068,Martins Soares,Minas Gerais,Brasil,Web,34
03ace68f-fd36-4862-875e-8e5bc3600e6d,Nicolas,Castro,Nicolas Castro,nicolas_castro@yahoo.com,(92) 6390-9529,78.0,Masculino,1981-11-10,2019-05-05,09201 Emma Tunnel Apt. 067,Salvador,Bahia,Brasil,App,44
8a8bea03-bae9-4648-8ae4-1202bdec9cb8,Livia,Barbosa,Livia Barbosa,livia616@hotmail.com,(84) 8030-6087,,Feminino,2006-11-19,2020-04-01,79290 Morrow Mills Suite 562,Capitão Leônidas Marques,Paraná,Brasil,Indicação,19
1e4406e1-48c3-4eba-896e-912d3215fab4,Mauro,Ortiz,Mauro Ortiz,mortiz603@hotmail.com,(75) 8112-9047,149.0,Masculino,2001-10-13,2021-10-26,63672 Wilkins Brook,Tailândia,Pará,Brasil,Web,24
6220aabc-ac86-4479-952e-277a45eb74c1,Nathan,Castro,Nathan Castro,nathan.castro@hotmail.com,(97) 0837-3867,,Masculino,2002-07-26,2018-10-31,937 Taylor Keys Apt. 813,Engenheiro Paulo De Frontin,Rio De Janeiro,Brasil,Web,23
c030d907-2dd1-4c48-8a64-7d25fec532b8,Tulio,Imperatore,Tulio Imperatore,tulio_imperatore@yahoo.com,(89) 1446-6284,565.0,Masculino,1985-03-02,2021-05-14,01903 Richard Inlet,Presidente Prudente,São Paulo,Brasil,Web,41
97b6e27f-c516-423d-bcbb-ee108a72a164,Denise,Pinto,Denise Pinto,dpinto483@hotmail.com,(12) 6158-2769,71408.0,Feminino,2002-07-08,2019-07-20,752 Nathan Stream Suite 373,Sapucaia Do Sul,Rio Grande Do Sul,Brasil,Web,23
3d5cdbb8-17d0-4b90-a892-c37771bf34c2,Penelope,Tavares,Penelope Tavares,penelope_tavares@gmail.com,(75) 1571-1251,22108.0,Feminino,2000-03-29,2019-07-16,933 Donna Loop,Cândido Sales,Bahia,Brasil,Web,26
83578f32-6c9f-4b01-a8bb-2cdd29752fb8,Darlan,Amorim,Darlan Amorim,darlan.amorim885@yahoo.com,(93) 8226-1826,,Masculino,1975-03-16,2022-09-06,6356 Christopher Greens,Juína,Mato Grosso,Brasil,App,51
8af8ad8d-80ed-4d3b-ac8f-4e4efdd2e698,Yonatan,Valente,Yonatan Valente,yvalente638@hotmail.com,(64) 0332-0930,6030.0,Masculino,2000-10-02,2021-10-12,4422 Thomas Circles,Parnamirim,Rio Grande Do Norte,Brasil,Indicação,25
1388821a-70df-4640-81f8-40762274c4da,Tania,Barbosa,Tania Barbosa,tania_barbosa@1.com.br,(89) 6108-1936,553.0,Feminino,1991-09-25,2018-08-18,1489 Collins Mountains Suite 326,Carlinda,Mato Grosso,Brasil,Web,34
9daccfdb-e7bd-4940-b4a6-cb4bd9d58760,Quesley,Pacheco,Quesley Pacheco,quesley.pacheco605@gmail.com,(86) 4196-9202,,Masculino,1970-01-02,2019-11-20,30397 Ruiz Junctions Apt. 108,Cordisburgo,Minas Gerais,Brasil,Indicação,56
883eadc3-154b-4caa-9da3-6ffb33ea09cf,Igor,Iglesias,Igor Iglesias,igor296@1.com,(69) 1528-1291,69249.0,Masculino,1983-02-19,2020-09-15,177 Spears Meadows,Anápolis,Goiás,Brasil,Web,43
657b62ae-e45c-4f5f-a83d-f56d5b79662a,Thiago,Rego,Thiago Rego,thiago_rego@gmail.com,(77) 2111-7393,,Masculino,1996-12-13,2021-12-16,753 Hernandez Lock Suite 662,Santo Ângelo,Rio Grande Do Sul,Brasil,Indicação,29
2708cd06-35df-4f60-81e2-58947246d462,Gerson,Zimmermann,Gerson Zimmermann,gerson591@1.com,(88) 3352-6238,,Masculino,1996-07-10,2023-07-18,637 Christopher Port Apt. 450,Itapecerica Da Serra,São Paulo,Brasil,App,29
f5c0d615-04da-4f2c-8872-f8334e948629,Patricia,Orozco,Patricia Orozco,patricia336@hotmail.com,(82) 4841-3325,3105.0,Feminino,1993-09-30,2021-10-22,433 Cheryl Ford Suite 331,Ibirataia,Bahia,Brasil,App,32
00b938ca-ff47-4c52-80ca-a7138ef5bc29,Alisson,Bessa,Alisson Bessa,alisson.bessa915@1.com,(64) 3053-2722,80.0,Masculino,1984-08-25,2024-03-04,21688 Schwartz Squares,Itamonte,Minas Gerais,Brasil,Indicação,41
74eaaeb7-52eb-4a12-8cd3-d2b1892e7941,Rafaela,Borges,Rafaela Borges,rafaela.borges200@hotmail.com,(89) 0972-5729,105.0,Feminino,2001-02-23,2021-04-04,33091 Angela Mount,Almeirim,Pará,Brasil,App,25
5add63e4-975e-4c00-be94-421d06045c89,Davi,Teixeira,Davi Teixeira,davi.teixeira@gmail.com,(83) 3711-4649,8601.0,Masculino,1994-04-02,2018-03-11,2844 Wells Circle,Fortaleza,Ceará,Brasil,App,32
c6fc4f8f-9425-41ba-a5af-b6056933cd9e,Aline,Godoy,Aline Godoy,aline.godoy@yahoo.com,(95) 2969-1563,493.0,Feminino,1973-08-08,2020-05-13,029 Pearson Mountains,Sapucaia Do Sul,Rio Grande Do Sul,Brasil,App,52
7f6a1f50-4b89-4db6-9735-df86d7d04dbb,Ana,Zanetti,Ana Zanetti,ana.zanetti335@gmail.com,(93) 5168-5970,38903.0,Feminino,2017-08-26,2019-04-22,018 Marco Rest,Pinheiral,Rio De Janeiro,Brasil,Web,8
7c4b80cf-73b9-4081-9fd0-49fecdb7f6a7,Silvio,Rodrigues,Silvio Rodrigues,silvio841@yahoo.com,(14) 7285-3819,,Masculino,1978-10-16,2022-01-03,7219 Brooke Fork,Estreito,Maranhão,Brasil,App,47
34d7a0b3-2fc0-4ac1-acc0-ccc270c9e4ee,Ariane,Werneck,Ariane Werneck,ariane.werneck625@gmail.com,(74) 7125-6213,16925.0,Feminino,1956-07-25,2020-08-27,63189 Larsen Union,Viana,Espírito Santo,Brasil,Web,69
b6f445e6-f74a-4403-8939-e0fddcd0f58f,Hilton,Godoy,Hilton Godoy,hgodoy718@gmail.com,(12) 1974-8338,34332.0,Masculino,2006-12-27,2019-11-07,038 Charles Rest Suite 676,São Paulo,São Paulo,Brasil,Web,19
