id_cliente,nome_cliente,sobrenome_cliente,email_cliente,telefone_cliente,ramal_cliente,genero_cliente,data_nascimento_cliente,data_cadastro_cliente,endereco_cliente,cidade_cliente,estado_cliente,pais_cliente,origem_cliente
d2ebc553-7355-434a-984a-eb61225b3981,Claudia,Abreu,claudia711@yahoo.com,(96) 9966-7321,null,Feminino,1978-02-14,2023-04-23,972 Harry Bypass Suite 331,Barcarena,Pará,Brasil,Indicação
23582dca-e740-4013-9e97-cd55121958c2,Barbara,Souza,barbara.souza@hotmail.com,(13) 9992-6973,78764,Feminino,1998-02-03,2021-10-23,4600 Dominique Shoals,Camaçari,Bahia,Brasil,Indicação
668cf657-e067-457e-ab39-59da78c1eca3,Elisa,Costa,elisa716@yahoo.com,(86) 5651-3925,null,Feminino,1994-10-16,2019-09-08,37132 Holder Terrace,Boa Vista,Roraima,Brasil,Web
3ff5a966-5c58-4430-aea5-bf9405c67b0f,Luis,Zampieri,luis.zampieri@hotmail.com,(73) 2214-1945,null,Masculino,1997-04-25,2021-05-11,3324 Joseph Court,Lajedo,Pernambuco,Brasil,Web
d62a8737-3a14-40ce-a8d6-df12184ed5fc,Vinicius,Nagata,vinicius.nagata650@gmail,(64) 1120-6723,9109,Masculino,1973-08-09,2021-09-22,4726 Fuentes Fall,São Vicente,São Paulo,Brasil,Web
f529d3d6-b67f-4ba3-9ee7-584825febe53,Benedito,Cunha,benedito.cunha@hotmail.com,(86) 7630-3690,33353,Masculino,2001-02-04,2020-12-25,6141 Rachel Extension Suite 480,Abel Figueiredo,Pará,Brasil,Web
cbb3ecea-0dfb-43c9-ae04-e308585eda2f,Orlando,Nagata,onagata783@yahoo.com,(88) 5063-6655,79014,Masculino,2003-06-05,2021-02-23,34972 Michael Fork,São Raimundo Das Mangabeiras,Maranhão,Brasil,Indicação
322b3a0c-e1de-4aca-b9d1-edceba8d9495,Alessandra,Tobias,alessandra_tobias@hotmail.com,(87) 5487-2751,36554,Feminino,1968-09-24,2024-05-15,06166 Goodwin Trace,Jardim Alegre,Paraná,Brasil,Indicação
67fbf9ea-0a2f-423e-bdd7-5b8430cd8bf9,Gerson,Figueiredo,gerson.figueiredo@yahoo.com,(71) 0111-7918,161,Masculino,1979-04-30,2022-04-27,2105 Mitchell Greens,Manaus,Amazonas,Brasil,Indicação
d9928a76-e6bf-46d8-86c5-2ed553cac9c4,Isabela,Cunha,isabela.cunha@yahoo.com,(67) 5250-3180,null,Feminino,2000-02-03,2022-07-24,75149 Ashley Rue Apt. 246,Itapetinga,Bahia,Brasil,App
7b36cd2b-6eec-48c4-8937-ac005c16a3cb,Wendell,Zanetti,wendell676@yahoo.com,(89) 7018-2088,null,Masculino,1981-01-29,2022-12-30,725 Smith Throughway Suite 498,São Paulo,São Paulo,Brasil,Web
c41e22f1-ba80-46fa-a97f-f3544b1fad65,Berenice,Evangelista,berenice.evangelista100@hotmail.com,(83) 2311-7073,null,Feminino,1995-09-15,2022-12-30,27734 Mckinney Plaza Suite 089,Bilac,São Paulo,Brasil,Web
1564124c-932d-44c1-a1c1-535cf823e366,Larissa,Zimmermann,larissa.zimmermann490@yahoo.com,(83) 7913-8040,null,Feminino,1998-06-07,2024-12-09,768 Wilkinson Ports,Rio De Janeiro,Rio De Janeiro,Brasil,Web
90caad1e-d36b-459d-879b-b1c0718a22d6,Walquiria,Araújo,walquiria.araujo@gmail.com,(14) 4915-9876,4064,Feminino,1981-05-13,2019-01-29,33417 Jackson Mountain Suite 090,Contagem,Minas Gerais,Brasil,App
530e4404-eee5-48a7-a431-c038cea116a9,Laura,Imperatore,laura_imperatore@gmail.com,(87) 6965-3517,null,Feminino,1975-09-07,2022-08-26,895 Nelson Shore,Pelotas,Rio Grande Do Sul,Brasil,Web
d6327e16-9590-4444-aa7b-37bc954bd18a,Sheila,Moura,sheila.moura@gmail.com,(68) 6320-3464,null,Feminino,1998-06-06,2022-11-11,00768 Taylor Parks Apt. 436,Belém,Pará,Brasil,Web
a1992f23-0775-49cf-a7d3-1d526cd56102,Yolanda,Cardoso,yolanda_cardoso@yahoo.com,(84) 1734-4457,84751,Feminino,1999-06-20,2020-06-19,1917 Heidi Vista Apt. 801,Campo Grande,Mato Grosso Do Sul,Brasil,Web
1cb751bf-5e38-4f67-bbfd-65be010323cd,Patrick,Lima,plima523@gmail.com,(67) 9420-0223,null,Masculino,1985-10-05,2019-03-31,76951 Frank Neck Suite 569,Anápolis,Goiás,Brasil,Web
ec65ee04-0be0-495a-8992-a490d777d433,Darlan,Ramos,darlan_ramos@yahoo.com,(86) 8951-6160,null,Masculino,1996-01-05,2022-04-04,915 Ellis Spring,Pacatuba,Ceará,Brasil,Web
fc34652f-34c3-43c6-b97a-32b86efc2403,Valter,Sampaio,valter.sampaio395@gmail.com,(14) 3832-7877,0888,Masculino,2004-01-07,2018-06-30,8368 Fry Passage,Novo Hamburgo,Rio Grande Do Sul,Brasil,Web
f360d5cb-a85b-495f-85cc-9f0d9902eca9,Aline,Zampieri,aline.zampieri680@yahoo.com,(15) 8892-4573,21008,Feminino,1994-12-20,2023-01-15,7855 Barnes Port Apt. 134,Ourinhos,São Paulo,Brasil,Web
076258d9-489b-4c76-abab-f960a5197912,Valter,Tobias,vtobias313@hotmail.com,(93) 6404-6548,409,Masculino,1984-07-10,2024-01-30,757 Lee Rue,Rio De Janeiro,Rio De Janeiro,Brasil,Web
55fcd272-f979-4cce-99bb-6f9e8195f7fa,Yuri,Lima,yuri_lima@gmail.com,(11) 7931-3945,null,Masculino,1996-01-19,2019-05-26,832 William Drive,Recife,Pernambuco,Brasil,App
9c8e2763-5bb6-4406-9ee3-b6f3c9ca79ab,Mauro,Franco,mauro.franco@hotmail.com,(79) 4990-2831,9412,Masculino,1979-10-27,2022-12-01,81052 BARRERA FORK,Lagoa Da Prata,Minas Gerais,Brasil,Indicação
e0bf4dae-838e-47c3-a8af-d24947d751df,Livia,Rodrigues,lrodrigues483@yahoo.com,(97) 3448-6728,314,Feminino,1981-01-25,2018-06-11,782 Jones Forges Suite 242,Bicas,Minas Gerais,Brasil,App
e2b93f3a-cbd7-4fc7-88ee-524c9ec9db41,Silas,Henriques,silas.henriques690@yahoo.com,(89) 2693-4325,null,Masculino,1979-01-15,2018-04-12,72891 Woods Crest Suite 358,Arapiraca,Alagoas,Brasil,Web
82889093-3b15-4112-ae20-8b9f63254267,Celso,Moura,celso596@yahoo.com,(84) 3556-8013,0223,Masculino,1991-09-16,2019-05-10,838 Denise Field Suite 505,Rio Verde,Goiás,Brasil,Web
ef2f4c7f-9a43-4f6a-b4ab-a970b02f10dc,Flavia,Araújo,flavia.araujo@yahoo.com,(88) 8496-4114,null,Feminino,2005-01-25,2018-01-13,87391 Patrick Port,Rio De Janeiro,Rio De Janeiro,Brasil,App
991cf151-741d-467d-b84d-c0266bdee764,Emanuel,Uchoa,euchoa313@yahoo.com,(21) 6596-8169,551,Masculino,1984-03-19,2021-05-24,664 Jennifer Groves Suite 751,Rio De Janeiro,Rio De Janeiro,Brasil,Indicação
ad0df3a3-44e8-40ee-a02f-f0bdd47b5f95,Diana,Hadad,diana.hadad@hotmail.com,(95) 5152-6738,null,Feminino,1995-12-30,2018-08-06,7359 Wilkinson Estate,Franca,São Paulo,Brasil,Web
1e85065e-7bb6-41d4-b944-1142fed078ea,Jorge,Ornelas,jorge.ornelas@yahoo.com,(81) 0119-8509,null,Masculino,1992-12-29,2019-09-17,4751 Beverly Trace Suite 531,Viçosa Do Ceará,Ceará,Brasil,App
cccfb335-8abc-4ff1-b22d-d0064e47d550,Caio,Santos,csantos603@1.com,(16) 8865-5728,0641,Masculino,1988-03-14,2022-04-19,88065 Jacob Lake Apt. 072,Porto Velho,Rondônia,Brasil,Web
349f775f-95ee-4204-a62d-e3af424a4001,Vagner,Alves,vagner.alves680@yahoo.com,(77) 0312-7438,1677,Masculino,1984-09-18,2023-01-18,2891 Ford Harbors Suite 187,Rio De Janeiro,Rio De Janeiro,Brasil,Web
68d8e558-fd1b-4e6d-8afb-4acb762d90b8,Walquiria,Andrade,walquiria236@yahoo.com,(66) 9111-4520,null,Feminino,1997-05-08,2018-06-02,9505 Ann Skyway Suite 211,Campina Grande,Paraíba,Brasil,App
a039ddc3-071c-4d5b-9ade-d3f894af95ac,Rosa,Monteiro,rosa.monteiro825@hotmail.com,(98) 5961-9724,48528,Feminino,1997-09-04,2024-12-05,710 Leon Terrace,Igaracy,Paraíba,Brasil,Web
7e948028-fe5c-4f8e-9876-2b69b38a366c,Fatima,Gomes,fatima836@hotmail.com,(96) 0358-5766,null,Feminino,1987-05-31,2019-12-07,350 Miller Mission,Santana Do Acaraú,Ceará,Brasil,Web
44442b7b-b478-48c7-97db-28c13b2dfed4,Quezia,Barbosa,quezia.barbosa350@yahoo.com,(95) 5737-6385,708,Feminino,1984-10-10,2018-02-02,062 Travis View,Tracuateua,Pará,Brasil,Web
dcb2b12a-acc7-4850-8e5c-6e796e93af99,Herbert,Serrano,herbert.serrano@gmail.com,(96) 6610-1993,9372,Masculino,2001-10-20,2022-11-24,571 Willie Prairie,Barueri,São Paulo,Brasil,App
65597dba-8a5f-482e-81f8-0ed05665ccce,Joana,Fonseca,joana.fonseca955@hotmail.com,(81) 2230-7647,null,Feminino,1977-06-17,2021-12-05,606 Amy Cape,Três Rios,Rio De Janeiro,Brasil,Web
9a042dce-9f06-4b84-ac4d-dbcc83e486df,Alexandre,Evangelista,alexandre.evangelista640@hotmail.com,(11) 6292-6736,286,Masculino,2006-03-28,2024-11-11,682 Steven Springs,Concórdia,Santa Catarina,Brasil,Web
97c89d0f-a68c-4899-a68f-534a7cea06f0,Penelope,Pinto,penelope.pinto@gmail.com,(81) 4850-3160,null,Feminino,1980-08-16,2019-04-08,1983 Joseph Cliffs,Apucarana,Paraná,Brasil,Indicação
ca805cc1-8768-4788-a790-b55afa821d35,Nathan,Andrade,nandrade318@yahoo.com,(77) 1104-3375,93860,Masculino,2003-09-27,2020-06-02,892 Anderson Glens,Sobral,Ceará,Brasil,Web
5be3b06f-8639-4f8a-840c-ae89d5cf9476,Ubirajara,Pires,ubirajara_pires@gmail.com,(92) 6478-6621,558,Masculino,1996-07-15,2023-03-17,375 Charles Path Suite 289,Poços De Caldas,Minas Gerais,Brasil,Web
60075cd8-229e-4bdd-a0bc-9b3d662c67bf,Leonora,Iglesias,leonora.iglesias920@1.com,(89) 1167-6956,370,Feminino,1972-08-11,2023-10-03,2723 Gonzalez Throughway Apt. 639,Minas Gerais,Santa Bárbara,Brasil,Web
bb436b52-c280-452b-912b-d3d5562e2b1c,Emanuel,Cavalcanti,emanuel.cavalcanti@hotmail.com,(75) 8139-2111,null,Masculino,1985-03-14,2020-05-03,1380 Roy Grove Apt. 527,Porto De Moz,Pará,Brasil,Web
4f9321a8-89b8-4bd7-9e8f-2b9b56f58615,Walquiria,Carvalho,walquiria.carvalho695@hotmail.com,(14) 3619-9583,7506,Feminino,1991-05-13,2019-04-03,7396 Tyler Mountain Suite 624,Alumínio,São Paulo,Brasil,Web
bd06ac1d-4e8d-406a-8af0-52e8daebed83,Adriana,Zanetti,azanetti808@gmail.com,(81) 5065-6822,null,Feminino,1982-02-15,2018-11-03,200 Shane Spur Apt. 481,Rondonópolis,Mato Grosso,Brasil,App
6193c2ad-6d30-4988-8bf6-8ddc1621b01c,Laura,Barbosa,laura_barbosa@gmail.com,(82) 4552-3393,019,Feminino,1975-08-23,2021-11-14,17550 Turner Road Apt. 270,São Gonçalo,Rio De Janeiro,Brasil,Web
8559a68b-d50e-42d3-a5d1-904d5752d3e7,Rafael,Yunes,ryunes768@hotmail.com,(94) 5334-6465,495,Masculino,1985-02-28,2018-07-30,2588 Caldwell Haven,Arapoti,Paraná,Brasil,Indicação
b1389ede-601f-43ea-967e-8d3034e63ef4,Guilherme,Oliveira,guilherme_oliveira@hotmail.com,(85) 1363-7058,null,Masculino,2003-02-14,2024-09-09,32892 Christina Streets Suite 628,Morada Nova,Ceará,Brasil,Web
9ba4f74f-91a2-4f12-9041-a8a387364efc,Querinton,Ribeiro,querinton.ribeiro485@yahoo.com,(96) 7093-8442,87821,Masculino,1996-10-09,2021-05-06,71386 Benjamin Island,Bayeux,Paraíba,Brasil,Web
f7c891c8-ad94-42c2-801c-e7d49dc62cf0,Francielly,Souza,francielly.souza330@yahoo.com,(88) 3666-0352,7520,Feminino,1997-02-19,2023-06-22,9745 Matthew Creek Suite 923,São Paulo,São Paulo,Brasil,Web
2f758fb9-5b44-4304-968c-72cb52dede38,Orlanda,Quintanilha,oquintanilha118@yahoo.com,(97) 0948-3958,02555,Feminino,2002-09-27,2018-10-30,541 Brittany Groves,Cuiabá,Mato Grosso,Brasil,Web
b93d3114-6fcd-4df3-bc43-6f1ed74d79be,Adriano,Estrada,adriano.estrada895@gmail.com,(86) 8042-7563,null,Masculino,1994-12-23,2023-07-10,873 West Crest,Itabaianinha,Sergipe,Brasil,App
d8e25df6-a332-4064-a1b3-a47a6e8c13d4,Berenice,Campos,berenice.campos690@hotmail.com,(15) 9674-9481,null,Feminino,2005-09-01,2022-02-10,1138 David Lake Suite 343,Campo Alegre,Alagoas,Brasil,Web
768f0642-6057-4b8c-93cd-537255192ae7,Valdo,Nunes,vnunes733@yahoo.com,(15) 4839-7139,null,Masculino,1988-05-14,2018-03-08,2105 Dixon Trail Suite 700,Rio De Janeiro,Rio De Janeiro,Brasil,Web
b776d42a-028e-4559-a93d-478be90456b6,Carolina,Teixeira,carolina.teixeira@hotmail.com,(83) 9421-4402,56104,Feminino,1976-04-01,2022-09-01,1258 Michael Fords Apt. 606,São Francisco De Itabapoana,Rio De Janeiro,Brasil,Web
8231a938-cd99-4b0a-827c-fbe47672d0d4,Jonatan,Jesus,jonatan.jesus@yahoo.com,(87) 0891-8716,85740,Masculino,1994-07-26,2021-04-28,11816 Joshua Skyway,Marituba,Pará,Brasil,App
d0c19faf-1b91-4865-989f-0ee44c373041,Renan,Xavier,renan391@hotmail.com,(67) 6704-2000,37744,Masculino,1996-07-08,2022-01-04,737 Timothy Forge Apt. 967,Diadema,São Paulo,Brasil,App
55e79f09-4948-4a68-b14e-68ba24e72e0b,Valeria,Esteves,valeria.esteves@hotmail.com,(87) 3964-2934,null,Feminino,1996-11-11,2022-01-23,86043 Heather Mountain Suite 170,Embu Das Artes,São Paulo,Brasil,Web
0fe0e348-9bbe-4cfb-94bf-f7d04ca7e217,Wanessa,Hora,wanessa406@gmail.com,(85) 1551-9195,null,Feminino,1994-09-02,2024-06-03,3107 Green Rue Apt. 312,Belo Horizonte,Minas Gerais,Brasil,Web
b695e46b-c720-4b7b-aec1-f3f4ac1b7436,Jonatan,Moura,jmoura408@hotmail.com,(11) 7396-8348,null,Masculino,1983-03-29,2023-12-22,6013 Moore Hill,Juazeiro,Bahia,Brasil,App
c12ae419-5a85-4525-8f4d-6a1d564e4f9c,Yago,Drummond,yago_drummond@yahoo.com,(97) 1289-9952,null,Masculino,1980-09-14,2019-10-21,567 Sharon Spurs,Contagem,Minas Gerais,Brasil,Web
e0427e67-67d7-459c-b74e-eb57e5b3054b,Renata,Santos,renata.santos@yahoo.com,(96) 5816-4446,9897,Feminino,1997-10-11,2024-07-10,3734 Carlos Prairie Apt. 783,Maceió,Alagoas,Brasil,App
e99f85b2-d993-402d-b6ca-962c489c5156,Adriana,Valente,avalente878@hotmail.com,(82) 2425-7239,10765,Feminino,1998-08-28,2019-06-22,199 Stewart Lakes,Primavera Do Leste,Mato Grosso,Brasil,Web
5c460bc2-5d65-4142-9e53-40bddb44bf67,Ivan,Zampieri,ivan481@yahoo.com,(81) 6632-3234,2713,Masculino,2003-11-22,2024-05-21,70971 Holland Fields,Carapicuíba,São Paulo,Brasil,App
e74b32c8-508b-491b-a3b8-836a72fb36ba,Yasmin,Oliveira,yasmin.oliveira@hotmail.com,(22) 4598-6667,2409,Feminino,1993-12-24,2022-01-16,725 Bush Port Suite 296,Serra,Espírito Santo,Brasil,Indicação
5f5753b2-20b6-46e0-80b7-387ad2e4cc24,Alessandra,Costa,alessandra_costa@yahoo.com,(83) 0729-2415,74125,Feminino,1960-07-14,2020-07-01,3986 Lara Inlet,Rio De Janeiro,Rio De Janeiro,Brasil,Web
9bf94d01-c6ff-49ca-a489-e8b16153fdd7,Zenon,Yamamoto,zenon121@hotmail.com,(13) 5556-8389,null,Masculino,1991-05-20,2024-03-12,1904 Burns Mountains Apt. 411,Boa Vista,Roraima,Brasil,App
e961f972-21f9-4467-a81d-535978d84fdf,Yuri,Brito,yuri441@yahoo.com,(77) 9041-5033,null,Masculino,1970-09-11,2021-03-26,0822 Walker Passage Suite 400,Aracaju,Sergipe,Brasil,App
9b2307be-5435-431b-85a7-23c36f28deff,Ariane,Queiroz,aqueiroz283@yahoo.com,(92) 5862-4046,79823,Feminino,1985-10-05,2023-05-27,7050 Stephen Common Apt. 423,Porto Alegre,Rio Grande Do Sul,Brasil,App
1b86db70-af75-411a-a07d-9638a372ec59,Adriano,Maciel,adriano_maciel@yahoo.com,(85) 4218-9935,422,Masculino,1987-07-18,2020-04-11,1546 Johnson Fields,Santarém,Pará,Brasil,App
4ad10100-69f0-4070-a121-9efc67c2bbd8,Leandro,Nogueira,leandro_nogueira@hotmail.com,(86) 4900-2739,null,Masculino,1983-02-04,2021-01-15,5177 Soto Parkway,Laguna,Santa Catarina,Brasil,Web
69b927bb-f0df-4477-90ef-bb5bf2407835,Laura,Iglesias,laura141@hotmail.com,(74) 0036-2951,21929,Feminino,1986-07-02,2020-10-16,03850 Ashley Stream,Canindé De São Francisco,Sergipe,Brasil,Web
2845bab8-84f7-4237-aa29-9a80500397ec,Emanuel,Batista,ebatista103@gmail.com,(85) 5523-6091,86405,Masculino,1987-04-15,2018-06-24,695 Tammy Gardens,São Luís,Maranhão,Brasil,App
fd57ef66-b5ea-4538-8f9f-88636d5f1b59,Ricardo,Valente,ricardo711@hotmail.com,(75) 0474-2197,1066,Masculino,2006-03-30,2021-04-22,236 Robert Extensions,Palmeira Dos Índios,Alagoas,Brasil,App
7215f1bc-aadd-482f-982c-185be186b1f3,Lucas,Otero,lucas.otero520@1.com,(97) 0679-9738,9311,Masculino,1980-12-08,2021-09-07,6658 Diaz Hollow Apt. 808,Salvador,Bahia,Brasil,Web
2e8c12fd-fd82-4935-960f-757618341959,Hilton,Coelho,hilton106@gmail.com,(91) 4337-3715,58355,Masculino,1976-07-12,2024-11-06,648 Romero Skyway,Lagoa Santa,Minas Gerais,Brasil,Web
f09e8c5a-814b-4e3c-af19-a1921da1dd6f,Jorge,Estrada,jorge.estrada@hotmail.com,(84) 7765-2723,57229,Masculino,1961-11-13,2021-06-25,76100 Steele Bypass Apt. 815,Maceió,Alagoas,Brasil,Web
8f61534f-f89e-4ea5-9bf9-744d2aa6b7cb,Leonora,Monteiro,leonora.monteiro185@1.com,(87) 0423-7279,null,Feminino,1999-04-01,2022-04-13,352 Kevin Valleys Suite 010,Guaratinguetá,São Paulo,Brasil,Indicação
45250ea8-d781-44c5-89bb-edc4b72f083e,Fabricio,Hadad,fabricio_hadad@hotmail.com,(91) 0883-1857,null,Masculino,1979-04-10,2020-02-02,88091 Gross Trace Suite 890,Chapecó,Santa Catarina,Brasil,Indicação
5ecc1451-e2fc-42bb-bc05-1125a54c21a5,Querinton,Franco,querinton_franco@yahoo.com,(91) 5961-2964,86292,Masculino,1979-08-25,2021-09-01,8267 David Common,Várzea Da Palma,Minas Gerais,Brasil,Indicação
5c09d6f5-2d4c-489e-b253-a59e102c3110,Gustavo,Werneck,gustavo506@yahoo.com,(68) 1460-2804,47374,Masculino,1972-04-12,2021-01-18,99842 Lauren Park Suite 804,São Paulo,São Paulo,Brasil,Web
99a2069a-9256-4d4c-a48f-de78e704764e,Hector,Costa,hector.costa@hotmail.com,(62) 0213-2002,7593,Masculino,2005-01-13,2020-03-01,7498 Hendrix Station,Salvador,Bahia,Brasil,Web
f6b50d69-d2a8-44f7-8914-573ff2574d6e,Jaqueline,Campos,jaqueline.campos@hotmail.com,(75) 1608-3721,null,Feminino,2001-07-20,2022-07-26,232 Stephanie Plains,São Paulo,São Paulo,Brasil,Web
26c85bca-b15f-4711-a524-94f7047903f0,Beatriz,Macedo,bmacedo898@hotmail.com,(15) 9598-8424,05985,Feminino,1994-08-11,2022-09-28,914 Trevino Inlet Suite 313,Caucaia,Ceará,Brasil,App
4a578aca-ac4c-4c35-ba86-e1c7a51498ff,Nicole,Otero,nicole_otero@yahoo.com,(99) 2689-3981,89737,Feminino,1987-03-09,2018-12-25,745 Robert Extensions Suite 369,Ipatinga,Minas Gerais,Brasil,Web
f1c92f58-f690-41fe-b708-96ba8a37cf71,Simone,Gomes,simone.gomes@gmail.com,(14) 2979-1866,82692,Feminino,1993-04-19,2019-09-21,58207 Brian Street Suite 750,Curitiba,Paraná,Brasil,Web
d45ee56a-48a0-4b76-93b6-6732bd82858d,Alisson,Menezes,alisson.menezes@gmail.com,(84) 3794-1541,80347,Masculino,1977-04-12,2024-07-26,96769 Holland Pass Apt. 546,Porto Seguro,Bahia,Brasil,Web
505b03cb-e55d-4699-b4c1-ce1634fe7922,Isabela,Jesus,isabela.jesus585@hotmail.com,(82) 0812-3578,null,Feminino,2006-10-29,2019-12-12,30152 Aguilar Flats,Fortaleza,Ceará,Brasil,Web
c29dd4d0-6a09-44e8-9598-462214cb0230,Sheila,Castro,sheila671@yahoo.com,(82) 2167-4530,3061,Feminino,2004-04-03,2023-07-25,032 James Prairie Apt. 015,Paranaíba,Mato Grosso Do Sul,Brasil,Web
4e7eb53a-4323-4171-93c1-ada3b7695701,Cristina,Fernandes,cfernandes843@gmail.com,(97) 0686-8288,null,Feminino,2005-10-03,2019-01-29,25501 Gregory Mountains,Castanhal,Pará,Brasil,Web
86515b63-bd1d-47a6-b132-c901ff85b186,Kevin,Ferreira,kevin.ferreira920@hotmail.com,(95) 2421-3894,6489,Masculino,1985-11-18,2020-01-29,968 Mejia Club,São Paulo,São Paulo,Brasil,Web
e4e5c4b5-667f-4183-8412-f147662c04f7,Gloria,Moura,gloria_moura@gmail.com,(94) 1556-9671,null,Feminino,1971-07-28,2018-05-06,499 Cody Avenue Suite 355,Canoas,Rio Grande Do Sul,Brasil,Web
fc42472a-8202-446d-8beb-f5ee86526d58,Thaisa,Martins,thaisa786@gmail.com,(71) 0624-5533,039,Feminino,2021-12-10,2022-08-09,7448 Christensen Brook Suite 781,Mirador,Maranhão,Brasil,App
9531e391-5d20-4026-aa63-3a122c1bb014,Sergio,Estrada,sergio.estrada@hotmail.com,(13) 9346-9796,null,Masculino,1986-08-20,2019-08-20,1132 Natalie Ville Apt. 248,Aparecida De Goiânia,Goiás,Brasil,Web
3cd8136d-fd5a-4e8c-97a1-68fd824ee20d,Zelia,Nascimento,znascimento883@gmail.com,(82) 1764-0169,null,Feminino,1997-11-25,2023-12-13,289 Mejia Grove,Beberibe,Ceará,Brasil,Indicação
136b69c4-8152-4184-883f-12db7946cf8f,Carla,Klein,carla_klein@yahoo.com,(82) 4376-5532,46946,Feminino,1992-12-21,2019-01-07,52561 Kevin Village,Belo Horizonte,Minas Gerais,Brasil,App
d30dc496-c660-43a6-a52d-09fb090d996e,Heloisa,Guerra,heloisa.guerra905@gmail.com,(83) 1223-9917,8494,Feminino,1994-11-27,2022-09-10,97750 Tracy Forges,Hortolândia,São Paulo,Brasil,Web
a485a03d-abe7-4206-836b-703543464f19,Cecilia,Leite,cleite338@hotmail.com,(74) 4309-2510,22683,Feminino,1994-07-23,2019-01-10,9333 Renee Flat,Feira De Santana,Bahia,Brasil,Web
ac128370-ec54-48bf-b97b-75882178f3a3,Berenice,Gomes,berenice.gomes@gmail.com,(62) 7302-1401,3491,Feminino,1995-02-11,2019-11-07,93145 Myers Avenue,Valentim Gentil,São Paulo,Brasil,Indicação
cdfacb56-5c21-4c66-9535-bbf06ff3e5b4,Wanessa,Teixeira,wanessa.teixeira710@hotmail.com,(85) 6221-3188,null,Feminino,1996-01-17,2022-02-24,47388 Paula Via,São Paulo,São Paulo,Brasil,Web
1ec27379-ed6a-48d7-bc81-80619f9fe447,Rodrigo,Duarte,rodrigo.duarte@hotmail.com,(84) 4873-6146,1019,Masculino,1999-10-16,2019-02-07,85943 Riley Shoal Apt. 901,Juazeiro,Bahia,Brasil,Web
f6cb0bed-5217-45e7-bf5b-c5edfd110138,Isabela,Inocencio,iinocencio748@gmail.com,(66) 0401-2725,26707,Feminino,1978-12-22,2021-12-27,0222 Haynes Ranch,Carira,Sergipe,Brasil,Web
4fca10a3-148c-407d-8c42-763755717b50,Orlanda,Araújo,orlanda_araujo@hotmail.com,(74) 6950-1153,null,Feminino,1960-03-23,2020-12-05,680 Morrison Walks Apt. 308,Salvador,Bahia,Brasil,App
786c008f-f3fc-43c9-a683-d5c4f0b48e22,Fabio,Hora,fabio.hora@yahoo.com,(88) 9248-2521,702,Masculino,1966-08-04,2020-04-20,2903 Whitney Forge Suite 861,Hortolândia,São Paulo,Brasil,App
3aff5eb4-6d1d-4223-8c23-0466728e22c4,Ursula,Fonseca,ufonseca873@yahoo.com,(84) 1368-0627,8438,Feminino,1980-05-19,2018-10-25,6877 Denise Manor,Florianópolis,Santa Catarina,Brasil,Web
ac3e8e43-2ee5-4fdc-b0d3-803d3bb34f20,Tania,Lima,tania766@hotmail.com,(94) 7428-5972,null,Feminino,1972-01-16,2019-05-15,061 Perez Centers Apt. 306,Quiterianópolis,Ceará,Brasil,Web
995b3735-abd2-4d60-9cca-3f420ba86133,Elias,Guimarães,elias_guimaraes@gmail.com,(86) 2073-4378,996,Masculino,2021-07-11,2023-10-16,0109 Jones Course,Imaruí,Santa Catarina,Brasil,Web
6219058d-ac50-427e-81cb-0b0134575cb1,Luciana,Nogueira,lnogueira373@gmail.com,(86) 9022-9764,null,Feminino,1986-08-08,2021-02-19,847 Jesse Lakes Suite 749,Primavera Do Leste,Mato Grosso,Brasil,App
596b1990-e1ba-4f4d-870e-6b50ade11bb4,Carlos,Teixeira,carlos_teixeira@gmail.com,(92) 6654-0888,594,Masculino,1980-08-01,2024-12-02,2186 Carney Lodge Apt. 647,Guararapes,São Paulo,Brasil,App
3341cb8e-1cf0-4c10-ad5c-57f29cc152e1,Luis,Otero,lotero763@gmail.com,(73) 1974-3410,null,Masculino,1990-04-27,2020-02-27,2711 Billy Pines,União,Piauí,Brasil,Web
53d4d35c-9ecd-4a43-925f-52c0dbe8870c,Mirella,Ulhoa,mirella531@yahoo.com,(83) 9421-4402,56104,Feminino,1976-11-20,2018-10-02,687 YOUNG VIEWS SUITE 773,Campo Largo,Paraná,Brasil,App
c0a1236e-bc5c-4a13-a641-b8df36d233e5,Livia,Werneck,livia_werneck@yahoo.com,(86) 3130-9389,4332,Feminino,2001-02-02,2023-04-21,93052 Scott Rest Suite 323,Guarujá,São Paulo,Brasil,Indicação
816a49d2-c4a1-42f9-9165-36ec50b1696c,Zelinda,Menezes,zmenezes573@yahoo.com,(95) 8775-3067,243,Feminino,2005-08-10,2022-01-30,0264 Webb Common Apt. 163,Assaí,Paraná,Brasil,App
925642bd-c241-45fe-8db5-43f6d1133f9d,Wendell,Miranda,wendell.miranda@hotmail.com,(65) 5007-0404,null,Masculino,2001-04-26,2018-05-31,81819 Krista Way,Entre Rios,Bahia,Brasil,Web
bd73dc50-c4bd-40f9-befd-ecc6ed873396,Walquiria,Monteiro,walquiria_monteiro@hotmail.com,(65) 7113-4065,0657,Feminino,2003-11-21,2021-10-20,330 Carlos Grove,Porto Velho,Rondônia,Brasil,Web
